source_file,source_batch,source_row,source_field_count,date_or_range,evidence_class,scope,item_or_person,source_or_repository,status,significance,next_action,source_overflow_1,source_overflow_2,source_overflow_3,source_overflow_4,source_id,date,author,title,venue_or_repository,locus,use,limitations,title_or_object,repository_or_venue
research_notes/lovejoy_orientalist_source_register_batch80_delta.csv,80,6,8,1898-1906,source_criticism_migration,005_1906,Report-level to statement-level qualification,005 pp16-19; Lovejoy 1906 MVP Dorsey McGee missionary corrections,confirmed_cross_document,Published apparatus decomposes single witnesses into observed fact lexical occurrence translation semantics and ontology; source reliability becomes proposition-relative,Build exact citation excerpts only for publication drafting,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch80_delta.csv,80,7,8,1898-1906,interpretive_model,005_1906,Reproof and warrant migration,Batch80 synthesis,strong_reconstruction,005 isolates mechanisms from custom comparison; 1906 gives selected mechanisms an independent lexical grammatical/native-explanatory warrant before returning to customs as applications; stronger propositions require new evidence,Next audit contemporary reception for whether proof architecture or only primitive-energy theory was retained,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch81_delta.csv,81,2,8,1912,primary published reception,1906 reception,"James H. Leuba, A Psychological Study of Religion",Google Books full-view / Open Library IA psychologicalstu00leubuoft,DIRECT,Names Lovejoy and Monist XVI 357-382; reproduces regular/intelligible-laws thesis and directly contests whether evidence licenses mechanical regularity; recommends Lovejoy as good evidence summary,Collate facsimile pp.74-76 for publication-grade exact punctuation/page mapping,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch81_delta.csv,81,3,8,1910,primary object + secondary locator,1906 reception,"Irving King, The Development of Religion, ch. VI / p.163",Wikimedia/IA developmentofrel00kingrich; Meylan 2017 locator,PRIMARY OBJECT SECURE; DIRECT LOVEJOY CITATION HOLD,Leuba treats King and Lovejoy as parallel evidence summaries; Meylan reports direct reference and p.163 conclusion that impersonal force is not in itself a religious concept,"Directly collate p.163, chapter VI footnotes, bibliography and index",,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch81_delta.csv,81,4,8,1911,primary published object,1906 reception,"William James / H. M. Kallen, Some Problems of Philosophy",Wabash searchable 1911 text,DIRECT PUBLISHED CITATION; AUTHORSHIP HOLD,"Footnote cites A. O. Lovejoy, Monist xvi 357, alongside Jastrow/Jevons/Frazer/Marett for primitive sympathetic magic; evidence packet assimilation",Inspect James surviving typescripts / Kallen editorial papers if locator emerges to assign footnote authorship,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch81_delta.csv,81,5,8,1911,primary paratext,editorial provenance,Prefatory Note to Some Problems of Philosophy,1911 published text,DIRECT,States unfinished manuscript was published under James's instructions and H. M. Kallen compared versions and largely prepared book for press; blocks automatic personal attribution of Lovejoy footnote to James,Locate typescript/manuscript if archive-level authorship matters,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch81_delta.csv,81,6,8,1909,primary published reception node,Marett reception,"R. R. Marett, The Threshold of Religion",Open Library / IA cu31924014376150; searchable reproductions,NEGATIVE SEARCH,Preface visibly answers Wundt on pre-animism; no Lovejoy reference recovered in searchable pass,Full-text serial/book search for Lovejoy/Monist/energetics before stronger negative claim,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch81_delta.csv,81,7,8,1909,primary review,Marett reception / proof threshold,F. B. Jevons review of The Threshold of Religion,"Folk-Lore 20, Wikisource scan",DIRECT PARALLEL CONTROL,Separates conception of non-personal powers from proof of actual pre-animistic historical stage; no Lovejoy reference in checked pages,Collate full pp.235-241 and search Lovejoy explicitly,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch81_delta.csv,81,8,8,1909,primary correspondence,Marett reception / historical proof,"Edward Clodd, Pre-Animistic Stages in Religion","Folk-Lore 20 p.354ff, Wikisource scan",DIRECT PARALLEL CONTROL,Says direct prehistoric evidence is non-producible and frames pre-animism as working hypothesis from continuity/residual low-religion evidence,"Use as negative/parallel proof-threshold control, not Lovejoy reception",,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch81_delta.csv,81,9,8,later; exact first citation pending,primary later reception,later reception,C. G. Jung on primitive energetics,Collected Works / searchable editions,DIRECT LATER RECEPTION,"Preserves Lovejoy's primitive energetics, efficacious/powerful/productive and regular/intelligible-law claims, then criticizes treating primitive mana as an abstract concept",Reconstruct edition-by-edition first appearance and distinguish original German revisions from later CW translation,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch81_delta.csv,81,10,8,1916,primary target not yet collated,later reception,"Nathan Söderblom, Das Werden des Gottesglaubens",Open Library / IA first-edition target,HOLD,"Jung later pairs Söderblom's mana survey with Lovejoy, but no Söderblom->Lovejoy citation recovered",Search first edition directly for Lovejoy/Monist/manitou/energetics before any reception claim,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch82_delta.csv,82,2,8,1917 text / 1920 reprint object,primary later reception,Lovejoy 1906 reception,"C. G. Jung, revised analytical-psychology text / Collected Papers on Analytical Psychology",Project Gutenberg 48225,DIRECT,"Jung says his primordial-energy-image hypothesis requires historical proof, then adduces dynamistic religions and names Lovejoy's primitive energetics; Lovejoy occupies a proof-bearing evidentiary position",Collate 1913 original and 1917 first printing to determine insertion history,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch82_delta.csv,82,3,8,1917 text,primary citation,bibliographic reception,Jung footnote [241] to Lovejoy,Project Gutenberg 48225 footnote apparatus,DIRECT,"Footnote gives The Monist vol. xvi p.363; main text names Lovejoy, so source identity is secure",Check 1917 page image for exact typography and whether page 363 is original Jung locator,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch82_delta.csv,82,4,8,1917,primary paratext,edition history,Constance E. Long editor's preface / Jung author's second-edition preface,Project Gutenberg 48225,DIRECT,Editor preface dated June 1917; Jung says chapter XIV was substantially enlarged from earlier form; blocks claim that Lovejoy first appeared in 1917 without 1913 comparison,Locate 1913 state and first-edition text,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch82_delta.csv,82,5,8,later; likely 1928 complex,primary later reception target,Jung reception,"Jung, On Psychic Energy / later CW state",searchable later editions / collected works,"DIRECT TEXT, CHRONOLOGY HOLD",Later Jung quotes Lovejoy's efficacious/powerful/productive and regular/intelligible-law claims and criticizes calling primitive mana an abstract concept,Collate Über die Energetik der Seele 1928 first edition and subsequent revisions,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch82_delta.csv,82,6,8,1916,primary target,Söderblom reception,"Nathan Söderblom, Das Werden des Gottesglaubens",Open Library / IA first-edition target,HOLD,"Jung later uses Söderblom and Lovejoy together, but this does not establish direct Söderblom->Lovejoy reception",Search first edition for Lovejoy/Monist/manitou/Energetik,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch83_delta.csv,83,2,8,1912,primary published reception,Lovejoy 1906 reception,"James H. Leuba, A Psychological Study of Religion, ch. IV pp.74-81",Google Books C9oHkL4aGQ4C + public searchable OCR reproduction,DIRECT,Directly cites Lovejoy 1906; treats Lovejoy/King as good evidence summaries; rejects quite-regular/intelligible-laws inference; changes evidence channel to child psychology for origin/genesis problem,Facsimile-collate pp.74-81 for publication-grade quotations,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch83_delta.csv,83,3,8,1912,primary methodological reception,warrant migration,Leuba child-development supplement to anthropology,"A Psychological Study of Religion, ch. IV",DIRECT,Explicitly says psychologist seeking origins turns naturally to child to supplement anthropological data; uses early causal cognition to support independent origin/probable precedence of non-personal causation,Compare with Sully/Stout sources cited by Leuba to locate provenance of developmental argument,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch83_delta.csv,83,4,8,1912,primary theory,multiple origins,Leuba chapters IV-V,A Psychological Study of Religion,DIRECT,"Separates category existence, causal character, genetic independence, and temporal priority; next chapter rejects unitary source of god-ideas and describes historical gods as composites","Use as reception/parallel control, not direct Lovejoy transmission claim",,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch83_delta.csv,83,5,8,1910,primary target,Leuba reception chronology,"J. H. Leuba review of Irving King, Psychological Bulletin 7 p.301",Psychological Bulletin vol. VII,TARGET/HOLD,King 1911 explicitly cites this review; could show whether Leuba's reproof architecture predates 1912 and whether Lovejoy already enters the review,Retrieve full review pp.301ff and search Lovejoy/impersonal power/causality,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch84_delta.csv,84,2,9,,,,,,DIRECT PRIMARY bibliographic,,,,,,,B84-01,1914-01,Arthur O. Lovejoy,"Review: A Psychological Study of Religion: Its Origin, Function and Future by James H. Leuba",International Journal of Ethics 24.2 / JSTOR,pp.216-220; stable 2376508,Establishes Lovejoy's direct re-entry into Leuba reception,Full text/XML cache-missed; proposition-level correction not yet directly collated,,
research_notes/lovejoy_orientalist_source_register_batch84_delta.csv,84,3,9,,,,,,DIRECT PRIMARY bibliographic/full-volume object,,,,,,,B84-02,1914,International Journal of Ethics,Volume 24,Google Books,I8RaAAAAYAAJ; TOC p.216,Independent volume/page control and retrieval route,Current automated pass did not expose page OCR,,
research_notes/lovejoy_orientalist_source_register_batch84_delta.csv,84,4,9,,,,,,SECONDARY-CONTROLLED,,,,,,,B84-03,1983 bibliography object; synopsis of 1914 item,Daniel J. Wilson,Arthur O. Lovejoy: An Annotated Bibliography,Garland / searchable reproduction,entry for Lovejoy review of Leuba,States Lovejoy attempts to correct Leuba's misconception of his 1906 Primitive Philosophy position,Use only as locator/synopsis until 1914 review is directly transcribed,,
